Codi_Districte,Preu_mitja_habitatge,Nom_Districte,Trimestre,Nom_Barri,Valor,Codi_Barri,_id,Any
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,2,Sant Gervasi - la Bonanova,819.1,25,609,2021
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,2,Sant Gervasi - Galvany,983.9,26,610,2021
5,Usat. Milers d'euros,Sarrià-Sant Gervasi,2,el Putxet i el Farró,427.3,27,611,2021
6,Usat. Milers d'euros,Gràcia,2,Vallcarca i els Penitents,321.7,28,612,2021
6,Usat. Milers d'euros,Gràcia,2,el Coll,234.0,29,613,2021
6,Usat. Milers d'euros,Gràcia,2,la Salut,374.2,30,614,2021
6,Usat. Milers d'euros,Gràcia,2,la Vila de Gràcia,341.8,31,615,2021
6,Usat. Milers d'euros,Gràcia,2,el Camp d'en Grassot i Gràcia Nova,300.1,32,616,2021
7,Usat. Milers d'euros,Horta-Guinardó,2,el Baix Guinardó,233.8,33,617,2021
7,Usat. Milers d'euros,Horta-Guinardó,2,Can Baró,263.3,34,618,2021
7,Usat. Milers d'euros,Horta-Guinardó,2,el Guinardó,219.7,35,619,2021
7,Usat. Milers d'euros,Horta-Guinardó,2,la Font d'en Fargues,305.4,36,620,2021
7,Usat. Milers d'euros,Horta-Guinardó,2,el Carmel,141.6,37,621,2021
7,Usat. Milers d'euros,Horta-Guinardó,2,la Teixonera,157.3,38,622,2021
7,Usat. Milers d'euros,Horta-Guinardó,2,Sant Genís dels Agudells,228.1,39,623,2021
7,Usat. Milers d'euros,Horta-Guinardó,2,Montbau,195.7,40,624,2021
7,Usat. Milers d'euros,Horta-Guinardó,2,la Vall d'Hebron,319.0,41,625,2021
7,Usat. Milers d'euros,Horta-Guinardó,2,la Clota,--,42,626,2021
7,Usat. Milers d'euros,Horta-Guinardó,2,Horta,189.9,43,627,2021
8,Usat. Milers d'euros,Nou Barris,2,Vilapicina i la Torre Llobeta,209.8,44,628,2021
8,Usat. Milers d'euros,Nou Barris,2,Porta,175.1,45,629,2021
8,Usat. Milers d'euros,Nou Barris,2,el Turó de la Peira,144.9,46,630,2021
8,Usat. Milers d'euros,Nou Barris,2,Can Peguera,--,47,631,2021
8,Usat. Milers d'euros,Nou Barris,2,la Guineueta,176.6,48,632,2021
8,Usat. Milers d'euros,Nou Barris,2,Canyelles,183.3,49,633,2021
8,Usat. Milers d'euros,Nou Barris,2,les Roquetes,97.6,50,634,2021
8,Usat. Milers d'euros,Nou Barris,2,Verdun,151.5,51,635,2021
8,Usat. Milers d'euros,Nou Barris,2,la Prosperitat,138.3,52,636,2021
8,Usat. Milers d'euros,Nou Barris,2,la Trinitat Nova,110.8,53,637,2021
8,Usat. Milers d'euros,Nou Barris,2,Ciutat Meridiana,65.9,55,639,2021
8,Usat. Milers d'euros,Nou Barris,2,Vallbona,--,56,640,2021
9,Usat. Milers d'euros,Sant Andreu,2,la Trinitat Vella,108.3,57,641,2021
9,Usat. Milers d'euros,Sant Andreu,2,Baró de Viver,--,58,642,2021
9,Usat. Milers d'euros,Sant Andreu,2,el Bon Pastor,162.3,59,643,2021
9,Usat. Milers d'euros,Sant Andreu,2,Sant Andreu,333.8,60,644,2021
9,Usat. Milers d'euros,Sant Andreu,2,la Sagrera,248.9,61,645,2021
9,Usat. Milers d'euros,Sant Andreu,2,el Congrés i els Indians,324.3,62,646,2021
9,Usat. Milers d'euros,Sant Andreu,2,Navas,266.2,63,647,2021
10,Usat. Milers d'euros,Sant Martí,2,el Camp de l'Arpa del Clot,226.3,64,648,2021
10,Usat. Milers d'euros,Sant Martí,2,el Clot,262.9,65,649,2021
10,Usat. Milers d'euros,Sant Martí,2,el Parc i la Llacuna del Poblenou,301.1,66,650,2021
10,Usat. Milers d'euros,Sant Martí,2,la Vila Olímpica del Poblenou,227.2,67,651,2021
10,Usat. Milers d'euros,Sant Martí,2,el Poblenou,312.9,68,652,2021
10,Usat. Milers d'euros,Sant Martí,2,Diagonal Mar i el Front Marítim del Poblenou,446.1,69,653,2021
10,Usat. Milers d'euros,Sant Martí,2,el Besòs i el Maresme,187.6,70,654,2021
10,Usat. Milers d'euros,Sant Martí,2,Provençals del Poblenou,224.9,71,655,2021
10,Usat. Milers d'euros,Sant Martí,2,Sant Martí de Provençals,183.0,72,656,2021
10,Usat. Milers d'euros,Sant Martí,2,la Verneda i la Pau,163.7,73,657,2021
1,Total. Euros/m2 construït,Ciutat Vella,2,el Raval,3358.0,1,658,2021
1,Total. Euros/m2 construït,Ciutat Vella,2,el Barri Gòtic,4513.6,2,659,2021
1,Total. Euros/m2 construït,Ciutat Vella,2,la Barceloneta,4266.9,3,660,2021
1,Total. Euros/m2 construït,Ciutat Vella,2,"Sant Pere, Santa Caterina i la Ribera",3818.8,4,661,2021
2,Total. Euros/m2 construït,Eixample,2,el Fort Pienc,4230.6,5,662,2021
2,Total. Euros/m2 construït,Eixample,2,la Sagrada Família,4111.7,6,663,2021
2,Total. Euros/m2 construït,Eixample,2,la Dreta de l'Eixample,4718.2,7,664,2021
2,Total. Euros/m2 construït,Eixample,2,l'Antiga Esquerra de l'Eixample,4668.3,8,665,2021
2,Total. Euros/m2 construït,Eixample,2,la Nova Esquerra de l'Eixample,4472.7,9,666,2021
2,Total. Euros/m2 construït,Eixample,2,Sant Antoni,4185.1,10,667,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,2,el Poble Sec,5357.8,11,668,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,2,la Marina del Prat Vermell,2025.8,12,669,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,2,la Marina de Port,3759.2,13,670,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,2,la Font de la Guatlla,3374.0,14,671,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,2,Hostafrancs,4662.5,15,672,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,2,la Bordeta,3217.9,16,673,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,2,Sants - Badal,3211.1,17,674,2021
3,Total. Euros/m2 construït,Sants-Montjuïc,2,Sants,3766.9,18,675,2021
4,Total. Euros/m2 construït,Les Corts,2,les Corts,4140.1,19,676,2021
4,Total. Euros/m2 construït,Les Corts,2,la Maternitat i Sant Ramon,4039.3,20,677,2021
4,Total. Euros/m2 construït,Les Corts,2,Pedralbes,5449.0,21,678,2021
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,2,"Vallvidrera, el Tibidabo i les Planes",2515.5,22,679,2021
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sarrià,5930.7,23,680,2021
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,2,les Tres Torres,5907.5,24,681,2021
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sant Gervasi - la Bonanova,6455.1,25,682,2021
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sant Gervasi - Galvany,7295.3,26,683,2021
5,Total. Euros/m2 construït,Sarrià-Sant Gervasi,2,el Putxet i el Farró,5187.4,27,684,2021
6,Total. Euros/m2 construït,Gràcia,2,Vallcarca i els Penitents,4124.6,28,685,2021
6,Total. Euros/m2 construït,Gràcia,2,el Coll,3562.5,29,686,2021
6,Total. Euros/m2 construït,Gràcia,2,la Salut,4148.5,30,687,2021
6,Total. Euros/m2 construït,Gràcia,2,la Vila de Gràcia,4324.4,31,688,2021
6,Total. Euros/m2 construït,Gràcia,2,el Camp d'en Grassot i Gràcia Nova,4208.8,32,689,2021
7,Total. Euros/m2 construït,Horta-Guinardó,2,el Baix Guinardó,3581.2,33,690,2021
7,Total. Euros/m2 construït,Horta-Guinardó,2,Can Baró,3589.7,34,691,2021
7,Total. Euros/m2 construït,Horta-Guinardó,2,el Guinardó,3306.6,35,692,2021
7,Total. Euros/m2 construït,Horta-Guinardó,2,la Font d'en Fargues,3540.4,36,693,2021
7,Total. Euros/m2 construït,Horta-Guinardó,2,el Carmel,2190.9,37,694,2021
7,Total. Euros/m2 construït,Horta-Guinardó,2,la Teixonera,2474.4,38,695,2021
7,Total. Euros/m2 construït,Horta-Guinardó,2,Sant Genís dels Agudells,2296.4,39,696,2021
7,Total. Euros/m2 construït,Horta-Guinardó,2,Montbau,2920.7,40,697,2021
7,Total. Euros/m2 construït,Horta-Guinardó,2,la Vall d'Hebron,4233.2,41,698,2021
7,Total. Euros/m2 construït,Horta-Guinardó,2,la Clota,--,42,699,2021
7,Total. Euros/m2 construït,Horta-Guinardó,2,Horta,3063.4,43,700,2021
8,Total. Euros/m2 construït,Nou Barris,2,Vilapicina i la Torre Llobeta,3513.0,44,701,2021
8,Total. Euros/m2 construït,Nou Barris,2,Porta,2919.6,45,702,2021
8,Total. Euros/m2 construït,Nou Barris,2,el Turó de la Peira,2160.7,46,703,2021
8,Total. Euros/m2 construït,Nou Barris,2,Can Peguera,--,47,704,2021
8,Total. Euros/m2 construït,Nou Barris,2,la Guineueta,2408.3,48,705,2021
8,Total. Euros/m2 construït,Nou Barris,2,Canyelles,2676.6,49,706,2021
8,Total. Euros/m2 construït,Nou Barris,2,les Roquetes,1904.1,50,707,2021
8,Total. Euros/m2 construït,Nou Barris,2,Verdun,2420.2,51,708,2021
8,Total. Euros/m2 construït,Nou Barris,2,la Prosperitat,2423.4,52,709,2021
8,Total. Euros/m2 construït,Nou Barris,2,la Trinitat Nova,2330.5,53,710,2021
8,Total. Euros/m2 construït,Nou Barris,2,Torre Baró,--,54,711,2021
8,Total. Euros/m2 construït,Nou Barris,2,Ciutat Meridiana,1193.3,55,712,2021
8,Total. Euros/m2 construït,Nou Barris,2,Vallbona,--,56,713,2021
9,Total. Euros/m2 construït,Sant Andreu,2,la Trinitat Vella,2238.6,57,714,2021
9,Total. Euros/m2 construït,Sant Andreu,2,Baró de Viver,--,58,715,2021
9,Total. Euros/m2 construït,Sant Andreu,2,el Bon Pastor,2223.2,59,716,2021
9,Total. Euros/m2 construït,Sant Andreu,2,Sant Andreu,3984.1,60,717,2021
9,Total. Euros/m2 construït,Sant Andreu,2,la Sagrera,3442.2,61,718,2021
9,Total. Euros/m2 construït,Sant Andreu,2,el Congrés i els Indians,3582.7,62,719,2021
9,Total. Euros/m2 construït,Sant Andreu,2,Navas,3317.4,63,720,2021
10,Total. Euros/m2 construït,Sant Martí,2,el Camp de l'Arpa del Clot,3275.2,64,721,2021
10,Total. Euros/m2 construït,Sant Martí,2,el Clot,3950.4,65,722,2021
10,Total. Euros/m2 construït,Sant Martí,2,el Parc i la Llacuna del Poblenou,4129.3,66,723,2021
10,Total. Euros/m2 construït,Sant Martí,2,la Vila Olímpica del Poblenou,4244.7,67,724,2021
10,Total. Euros/m2 construït,Sant Martí,2,el Poblenou,4847.9,68,725,2021
10,Total. Euros/m2 construït,Sant Martí,2,Diagonal Mar i el Front Marítim del Poblenou,4509.1,69,726,2021
10,Total. Euros/m2 construït,Sant Martí,2,el Besòs i el Maresme,2832.3,70,727,2021
10,Total. Euros/m2 construït,Sant Martí,2,Provençals del Poblenou,3388.0,71,728,2021
10,Total. Euros/m2 construït,Sant Martí,2,Sant Martí de Provençals,2690.5,72,729,2021
10,Total. Euros/m2 construït,Sant Martí,2,la Verneda i la Pau,2290.9,73,730,2021
1,Nou. Euros/m2 construït,Ciutat Vella,2,el Raval,--,1,731,2021
1,Nou. Euros/m2 construït,Ciutat Vella,2,el Barri Gòtic,4351.2,2,732,2021
1,Nou. Euros/m2 construït,Ciutat Vella,2,la Barceloneta,--,3,733,2021
1,Nou. Euros/m2 construït,Ciutat Vella,2,"Sant Pere, Santa Caterina i la Ribera",5949.3,4,734,2021
2,Nou. Euros/m2 construït,Eixample,2,el Fort Pienc,--,5,735,2021
2,Nou. Euros/m2 construït,Eixample,2,la Sagrada Família,3096.5,6,736,2021
2,Nou. Euros/m2 construït,Eixample,2,la Dreta de l'Eixample,5550.5,7,737,2021
2,Nou. Euros/m2 construït,Eixample,2,l'Antiga Esquerra de l'Eixample,--,8,738,2021
2,Nou. Euros/m2 construït,Eixample,2,la Nova Esquerra de l'Eixample,4871.6,9,739,2021
2,Nou. Euros/m2 construït,Eixample,2,Sant Antoni,--,10,740,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,el Poble Sec,--,11,741,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,la Marina del Prat Vermell,--,12,742,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,la Marina de Port,--,13,743,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,la Font de la Guatlla,--,14,744,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,Hostafrancs,5277.9,15,745,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,la Bordeta,3595.1,16,746,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,Sants - Badal,3177.1,17,747,2021
3,Nou. Euros/m2 construït,Sants-Montjuïc,2,Sants,3350.6,18,748,2021
4,Nou. Euros/m2 construït,Les Corts,2,les Corts,5667.0,19,749,2021
4,Nou. Euros/m2 construït,Les Corts,2,la Maternitat i Sant Ramon,--,20,750,2021
4,Nou. Euros/m2 construït,Les Corts,2,Pedralbes,5948.3,21,751,2021
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,2,"Vallvidrera, el Tibidabo i les Planes",1536.0,22,752,2021
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sarrià,--,23,753,2021
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,2,les Tres Torres,--,24,754,2021
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sant Gervasi - la Bonanova,6575.4,25,755,2021
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sant Gervasi - Galvany,7726.3,26,756,2021
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,2,el Putxet i el Farró,8219.2,27,757,2021
6,Nou. Euros/m2 construït,Gràcia,2,Vallcarca i els Penitents,3919.8,28,758,2021
6,Nou. Euros/m2 construït,Gràcia,2,el Coll,3442.5,29,759,2021
6,Nou. Euros/m2 construït,Gràcia,2,la Salut,--,30,760,2021
6,Nou. Euros/m2 construït,Gràcia,2,la Vila de Gràcia,--,31,761,2021
6,Nou. Euros/m2 construït,Gràcia,2,el Camp d'en Grassot i Gràcia Nova,--,32,762,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,2,el Baix Guinardó,--,33,763,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,2,Can Baró,--,34,764,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,2,el Guinardó,3033.0,35,765,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,2,la Font d'en Fargues,--,36,766,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,2,el Carmel,2000.9,37,767,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,2,la Teixonera,2658.6,38,768,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,2,Sant Genís dels Agudells,--,39,769,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,2,Montbau,--,40,770,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,2,la Vall d'Hebron,--,41,771,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,2,la Clota,--,42,772,2021
7,Nou. Euros/m2 construït,Horta-Guinardó,2,Horta,2736.8,43,773,2021
8,Nou. Euros/m2 construït,Nou Barris,2,Vilapicina i la Torre Llobeta,4399.5,44,774,2021
8,Nou. Euros/m2 construït,Nou Barris,2,el Turó de la Peira,--,46,776,2021
8,Nou. Euros/m2 construït,Nou Barris,2,Can Peguera,--,47,777,2021
8,Nou. Euros/m2 construït,Nou Barris,2,la Guineueta,--,48,778,2021
8,Nou. Euros/m2 construït,Nou Barris,2,Canyelles,--,49,779,2021
8,Nou. Euros/m2 construït,Nou Barris,2,les Roquetes,--,50,780,2021
8,Nou. Euros/m2 construït,Nou Barris,2,Verdun,--,51,781,2021
8,Nou. Euros/m2 construït,Nou Barris,2,la Prosperitat,--,52,782,2021
8,Nou. Euros/m2 construït,Nou Barris,2,la Trinitat Nova,--,53,783,2021
8,Nou. Euros/m2 construït,Nou Barris,2,Torre Baró,--,54,784,2021
8,Nou. Euros/m2 construït,Nou Barris,2,Ciutat Meridiana,--,55,785,2021
8,Nou. Euros/m2 construït,Nou Barris,2,Vallbona,--,56,786,2021
9,Nou. Euros/m2 construït,Sant Andreu,2,la Trinitat Vella,--,57,787,2021
9,Nou. Euros/m2 construït,Sant Andreu,2,Baró de Viver,--,58,788,2021
9,Nou. Euros/m2 construït,Sant Andreu,2,el Bon Pastor,--,59,789,2021
9,Nou. Euros/m2 construït,Sant Andreu,2,Sant Andreu,4469.9,60,790,2021
9,Nou. Euros/m2 construït,Sant Andreu,2,la Sagrera,--,61,791,2021
9,Nou. Euros/m2 construït,Sant Andreu,2,el Congrés i els Indians,--,62,792,2021
9,Nou. Euros/m2 construït,Sant Andreu,2,Navas,--,63,793,2021
10,Nou. Euros/m2 construït,Sant Martí,2,el Camp de l'Arpa del Clot,--,64,794,2021
10,Nou. Euros/m2 construït,Sant Martí,2,el Clot,--,65,795,2021
10,Nou. Euros/m2 construït,Sant Martí,2,el Parc i la Llacuna del Poblenou,--,66,796,2021
10,Nou. Euros/m2 construït,Sant Martí,2,la Vila Olímpica del Poblenou,6441.4,67,797,2021
10,Nou. Euros/m2 construït,Sant Martí,2,el Poblenou,6816.3,68,798,2021
10,Nou. Euros/m2 construït,Sant Martí,2,Diagonal Mar i el Front Marítim del Poblenou,--,69,799,2021
10,Nou. Euros/m2 construït,Sant Martí,2,el Besòs i el Maresme,3910.2,70,800,2021
10,Nou. Euros/m2 construït,Sant Martí,2,Provençals del Poblenou,3667.3,71,801,2021
10,Nou. Euros/m2 construït,Sant Martí,2,Sant Martí de Provençals,--,72,802,2021
10,Nou. Euros/m2 construït,Sant Martí,2,la Verneda i la Pau,--,73,803,2021
1,Usat. Euros/m2 construït,Ciutat Vella,2,el Raval,3343.2,1,804,2021
1,Usat. Euros/m2 construït,Ciutat Vella,2,el Barri Gòtic,4554.2,2,805,2021
1,Usat. Euros/m2 construït,Ciutat Vella,2,la Barceloneta,4276.2,3,806,2021
1,Usat. Euros/m2 construït,Ciutat Vella,2,"Sant Pere, Santa Caterina i la Ribera",3753.3,4,807,2021
2,Usat. Euros/m2 construït,Eixample,2,el Fort Pienc,4230.6,5,808,2021
2,Usat. Euros/m2 construït,Eixample,2,la Sagrada Família,4166.5,6,809,2021
2,Usat. Euros/m2 construït,Eixample,2,la Dreta de l'Eixample,4655.0,7,810,2021
2,Usat. Euros/m2 construït,Eixample,2,l'Antiga Esquerra de l'Eixample,4665.0,8,811,2021
2,Usat. Euros/m2 construït,Eixample,2,la Nova Esquerra de l'Eixample,4370.1,9,812,2021
2,Usat. Euros/m2 construït,Eixample,2,Sant Antoni,4185.1,10,813,2021
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,el Poble Sec,5541.1,11,814,2021
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,la Marina del Prat Vermell,2025.8,12,815,2021
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,la Marina de Port,3759.2,13,816,2021
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,la Font de la Guatlla,3430.9,14,817,2021
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,Hostafrancs,4406.1,15,818,2021
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,la Bordeta,2935.0,16,819,2021
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,Sants - Badal,3219.6,17,820,2021
3,Usat. Euros/m2 construït,Sants-Montjuïc,2,Sants,3825.0,18,821,2021
4,Usat. Euros/m2 construït,Les Corts,2,les Corts,4041.6,19,822,2021
4,Usat. Euros/m2 construït,Les Corts,2,la Maternitat i Sant Ramon,4027.5,20,823,2021
4,Usat. Euros/m2 construït,Les Corts,2,Pedralbes,5382.4,21,824,2021
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,2,"Vallvidrera, el Tibidabo i les Planes",3250.1,22,825,2021
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sarrià,5930.7,23,826,2021
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,2,les Tres Torres,5573.2,24,827,2021
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sant Gervasi - la Bonanova,6429.4,25,828,2021
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,2,Sant Gervasi - Galvany,7218.5,26,829,2021
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,2,el Putxet i el Farró,4921.4,27,830,2021
6,Usat. Euros/m2 construït,Gràcia,2,Vallcarca i els Penitents,4175.8,28,831,2021
6,Usat. Euros/m2 construït,Gràcia,2,el Coll,3802.4,29,832,2021
6,Usat. Euros/m2 construït,Gràcia,2,la Salut,4148.5,30,833,2021
6,Usat. Euros/m2 construït,Gràcia,2,la Vila de Gràcia,4298.4,31,834,2021
6,Usat. Euros/m2 construït,Gràcia,2,el Camp d'en Grassot i Gràcia Nova,4208.8,32,835,2021
7,Usat. Euros/m2 construït,Horta-Guinardó,2,el Baix Guinardó,3581.2,33,836,2021
7,Usat. Euros/m2 construït,Horta-Guinardó,2,Can Baró,3589.7,34,837,2021
7,Usat. Euros/m2 construït,Horta-Guinardó,2,el Guinardó,3403.7,35,838,2021
7,Usat. Euros/m2 construït,Horta-Guinardó,2,la Font d'en Fargues,3540.4,36,839,2021
7,Usat. Euros/m2 construït,Horta-Guinardó,2,el Carmel,2237.0,37,840,2021
7,Usat. Euros/m2 construït,Horta-Guinardó,2,la Teixonera,2345.4,38,841,2021
7,Usat. Euros/m2 construït,Horta-Guinardó,2,Sant Genís dels Agudells,2336.4,39,842,2021
7,Usat. Euros/m2 construït,Horta-Guinardó,2,Montbau,2894.6,40,843,2021
7,Usat. Euros/m2 construït,Horta-Guinardó,2,la Vall d'Hebron,4079.8,41,844,2021
7,Usat. Euros/m2 construït,Horta-Guinardó,2,la Clota,--,42,845,2021
7,Usat. Euros/m2 construït,Horta-Guinardó,2,Horta,3172.3,43,846,2021
8,Usat. Euros/m2 construït,Nou Barris,2,Vilapicina i la Torre Llobeta,2936.7,44,847,2021
8,Usat. Euros/m2 construït,Nou Barris,2,Porta,2919.6,45,848,2021
8,Usat. Euros/m2 construït,Nou Barris,2,el Turó de la Peira,2160.7,46,849,2021
8,Usat. Euros/m2 construït,Nou Barris,2,Can Peguera,--,47,850,2021
8,Usat. Euros/m2 construït,Nou Barris,2,la Guineueta,2408.3,48,851,2021
8,Usat. Euros/m2 construït,Nou Barris,2,Canyelles,2676.6,49,852,2021
8,Usat. Euros/m2 construït,Nou Barris,2,les Roquetes,1904.1,50,853,2021
8,Usat. Euros/m2 construït,Nou Barris,2,Verdun,2276.3,51,854,2021
8,Usat. Euros/m2 construït,Nou Barris,2,la Prosperitat,2423.4,52,855,2021
8,Usat. Euros/m2 construït,Nou Barris,2,la Trinitat Nova,2330.5,53,856,2021
8,Usat. Euros/m2 construït,Nou Barris,2,Torre Baró,--,54,857,2021
8,Usat. Euros/m2 construït,Nou Barris,2,Ciutat Meridiana,1193.3,55,858,2021
8,Usat. Euros/m2 construït,Nou Barris,2,Vallbona,--,56,859,2021
9,Usat. Euros/m2 construït,Sant Andreu,2,la Trinitat Vella,2238.6,57,860,2021
9,Usat. Euros/m2 construït,Sant Andreu,2,Baró de Viver,--,58,861,2021
9,Usat. Euros/m2 construït,Sant Andreu,2,el Bon Pastor,2223.2,59,862,2021
9,Usat. Euros/m2 construït,Sant Andreu,2,Sant Andreu,3761.5,60,863,2021
9,Usat. Euros/m2 construït,Sant Andreu,2,la Sagrera,3442.2,61,864,2021
9,Usat. Euros/m2 construït,Sant Andreu,2,el Congrés i els Indians,3582.7,62,865,2021
9,Usat. Euros/m2 construït,Sant Andreu,2,Navas,3317.4,63,866,2021
10,Usat. Euros/m2 construït,Sant Martí,2,el Camp de l'Arpa del Clot,3275.2,64,867,2021
10,Usat. Euros/m2 construït,Sant Martí,2,el Clot,3950.4,65,868,2021
10,Usat. Euros/m2 construït,Sant Martí,2,el Parc i la Llacuna del Poblenou,4063.1,66,869,2021
10,Usat. Euros/m2 construït,Sant Martí,2,la Vila Olímpica del Poblenou,3335.7,67,870,2021
10,Usat. Euros/m2 construït,Sant Martí,2,el Poblenou,4285.5,68,871,2021
10,Usat. Euros/m2 construït,Sant Martí,2,Diagonal Mar i el Front Marítim del Poblenou,4548.4,69,872,2021
10,Usat. Euros/m2 construït,Sant Martí,2,el Besòs i el Maresme,2668.3,70,873,2021
10,Usat. Euros/m2 construït,Sant Martí,2,Provençals del Poblenou,3182.3,71,874,2021
10,Usat. Euros/m2 construït,Sant Martí,2,Sant Martí de Provençals,2690.5,72,875,2021
10,Usat. Euros/m2 construït,Sant Martí,2,la Verneda i la Pau,2290.9,73,876,2021
1,Total. Milers d'euros,Ciutat Vella,3,el Raval,171.0,1,877,2021
1,Total. Milers d'euros,Ciutat Vella,3,el Barri Gòtic,356.1,2,878,2021
1,Total. Milers d'euros,Ciutat Vella,3,la Barceloneta,236.2,3,879,2021
1,Total. Milers d'euros,Ciutat Vella,3,"Sant Pere, Santa Caterina i la Ribera",326.4,4,880,2021
2,Total. Milers d'euros,Eixample,3,el Fort Pienc,328.6,5,881,2021
2,Total. Milers d'euros,Eixample,3,la Sagrada Família,294.8,6,882,2021
2,Total. Milers d'euros,Eixample,3,la Dreta de l'Eixample,773.2,7,883,2021
2,Total. Milers d'euros,Eixample,3,l'Antiga Esquerra de l'Eixample,487.8,8,884,2021
2,Total. Milers d'euros,Eixample,3,la Nova Esquerra de l'Eixample,360.9,9,885,2021
2,Total. Milers d'euros,Eixample,3,Sant Antoni,521.2,10,886,2021
3,Total. Milers d'euros,Sants-Montjuïc,3,el Poble Sec,307.8,11,887,2021
3,Total. Milers d'euros,Sants-Montjuïc,3,la Marina del Prat Vermell,228.0,12,888,2021
3,Total. Milers d'euros,Sants-Montjuïc,3,la Marina de Port,264.2,13,889,2021
3,Total. Milers d'euros,Sants-Montjuïc,3,la Font de la Guatlla,273.0,14,890,2021
3,Total. Milers d'euros,Sants-Montjuïc,3,Hostafrancs,262.7,15,891,2021
3,Total. Milers d'euros,Sants-Montjuïc,3,la Bordeta,260.9,16,892,2021
3,Total. Milers d'euros,Sants-Montjuïc,3,Sants - Badal,206.5,17,893,2021
3,Total. Milers d'euros,Sants-Montjuïc,3,Sants,252.5,18,894,2021
4,Total. Milers d'euros,Les Corts,3,les Corts,420.5,19,895,2021
4,Total. Milers d'euros,Les Corts,3,la Maternitat i Sant Ramon,420.0,20,896,2021
4,Total. Milers d'euros,Les Corts,3,Pedralbes,1055.2,21,897,2021
5,Total. Milers d'euros,Sarrià-Sant Gervasi,3,"Vallvidrera, el Tibidabo i les Planes",550.0,22,898,2021
5,Total. Milers d'euros,Sarrià-Sant Gervasi,3,Sarrià,827.3,23,899,2021
5,Total. Milers d'euros,Sarrià-Sant Gervasi,3,les Tres Torres,899.4,24,900,2021
5,Total. Milers d'euros,Sarrià-Sant Gervasi,3,Sant Gervasi - la Bonanova,940.4,25,901,2021
5,Total. Milers d'euros,Sarrià-Sant Gervasi,3,Sant Gervasi - Galvany,847.3,26,902,2021
5,Total. Milers d'euros,Sarrià-Sant Gervasi,3,el Putxet i el Farró,408.3,27,903,2021
6,Total. Milers d'euros,Gràcia,3,Vallcarca i els Penitents,375.4,28,904,2021
6,Total. Milers d'euros,Gràcia,3,el Coll,237.4,29,905,2021
6,Total. Milers d'euros,Gràcia,3,la Salut,349.7,30,906,2021
6,Total. Milers d'euros,Gràcia,3,la Vila de Gràcia,337.7,31,907,2021
