Codi_Districte,Preu_mitja_habitatge,Nom_Districte,Trimestre,Nom_Barri,Valor,Codi_Barri,_id,Any
3,Nou. Euros/m2 construït,Sants-Montjuïc,1,la Marina del Prat Vermell,N/A,12,304,2019
3,Nou. Euros/m2 construït,Sants-Montjuïc,1,la Marina de Port,N/A,13,305,2019
3,Nou. Euros/m2 construït,Sants-Montjuïc,1,la Font de la Guatlla,N/A,14,306,2019
3,Nou. Euros/m2 construït,Sants-Montjuïc,1,Hostafrancs,3601.3,15,307,2019
3,Nou. Euros/m2 construït,Sants-Montjuïc,1,la Bordeta,N/A,16,308,2019
3,Nou. Euros/m2 construït,Sants-Montjuïc,1,Sants - Badal,N/A,17,309,2019
3,Nou. Euros/m2 construït,Sants-Montjuïc,1,Sants,N/A,18,310,2019
4,Nou. Euros/m2 construït,Les Corts,1,les Corts,6116.1,19,311,2019
4,Nou. Euros/m2 construït,Les Corts,1,la Maternitat i Sant Ramon,N/A,20,312,2019
4,Nou. Euros/m2 construït,Les Corts,1,Pedralbes,N/A,21,313,2019
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,1,"Vallvidrera, el Tibidabo i les Planes",N/A,22,314,2019
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,1,Sarrià,N/A,23,315,2019
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,1,les Tres Torres,N/A,24,316,2019
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,1,Sant Gervasi - la Bonanova,4899.7,25,317,2019
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,1,Sant Gervasi - Galvany,6843.5,26,318,2019
5,Nou. Euros/m2 construït,Sarrià-Sant Gervasi,1,el Putxet i el Farró,4514.2,27,319,2019
6,Nou. Euros/m2 construït,Gràcia,1,Vallcarca i els Penitents,3973.1,28,320,2019
6,Nou. Euros/m2 construït,Gràcia,1,el Coll,1942.0,29,321,2019
6,Nou. Euros/m2 construït,Gràcia,1,la Salut,N/A,30,322,2019
6,Nou. Euros/m2 construït,Gràcia,1,la Vila de Gràcia,4731.5,31,323,2019
6,Nou. Euros/m2 construït,Gràcia,1,el Camp d'en Grassot i Gràcia Nova,N/A,32,324,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,1,el Baix Guinardó,N/A,33,325,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,1,Can Baró,N/A,34,326,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,1,el Guinardó,N/A,35,327,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,1,la Font d'en Fargues,N/A,36,328,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,1,el Carmel,4298.3,37,329,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,1,la Teixonera,2231.5,38,330,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,1,Sant Genís dels Agudells,N/A,39,331,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,1,Montbau,N/A,40,332,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,1,la Vall d'Hebron,N/A,41,333,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,1,la Clota,2912.3,42,334,2019
7,Nou. Euros/m2 construït,Horta-Guinardó,1,Horta,3752.7,43,335,2019
8,Nou. Euros/m2 construït,Nou Barris,1,Vilapicina i la Torre Llobeta,N/A,44,336,2019
8,Nou. Euros/m2 construït,Nou Barris,1,Porta,N/A,45,337,2019
8,Nou. Euros/m2 construït,Nou Barris,1,el Turó de la Peira,N/A,46,338,2019
8,Nou. Euros/m2 construït,Nou Barris,1,Can Peguera,N/A,47,339,2019
8,Nou. Euros/m2 construït,Nou Barris,1,la Guineueta,N/A,48,340,2019
8,Nou. Euros/m2 construït,Nou Barris,1,Canyelles,N/A,49,341,2019
8,Nou. Euros/m2 construït,Nou Barris,1,les Roquetes,N/A,50,342,2019
8,Nou. Euros/m2 construït,Nou Barris,1,Verdun,N/A,51,343,2019
8,Nou. Euros/m2 construït,Nou Barris,1,la Prosperitat,N/A,52,344,2019
8,Nou. Euros/m2 construït,Nou Barris,1,la Trinitat Nova,N/A,53,345,2019
8,Nou. Euros/m2 construït,Nou Barris,1,Torre Baró,N/A,54,346,2019
8,Nou. Euros/m2 construït,Nou Barris,1,Ciutat Meridiana,N/A,55,347,2019
8,Nou. Euros/m2 construït,Nou Barris,1,Vallbona,N/A,56,348,2019
9,Nou. Euros/m2 construït,Sant Andreu,1,la Trinitat Vella,N/A,57,349,2019
9,Nou. Euros/m2 construït,Sant Andreu,1,Baró de Viver,N/A,58,350,2019
9,Nou. Euros/m2 construït,Sant Andreu,1,el Bon Pastor,N/A,59,351,2019
9,Nou. Euros/m2 construït,Sant Andreu,1,Sant Andreu,3897.0,60,352,2019
9,Nou. Euros/m2 construït,Sant Andreu,1,la Sagrera,N/A,61,353,2019
9,Nou. Euros/m2 construït,Sant Andreu,1,el Congrés i els Indians,N/A,62,354,2019
9,Nou. Euros/m2 construït,Sant Andreu,1,Navas,N/A,63,355,2019
10,Nou. Euros/m2 construït,Sant Martí,1,el Camp de l'Arpa del Clot,4534.6,64,356,2019
10,Nou. Euros/m2 construït,Sant Martí,1,el Clot,4866.1,65,357,2019
10,Nou. Euros/m2 construït,Sant Martí,1,el Parc i la Llacuna del Poblenou,N/A,66,358,2019
10,Nou. Euros/m2 construït,Sant Martí,1,la Vila Olímpica del Poblenou,N/A,67,359,2019
10,Nou. Euros/m2 construït,Sant Martí,1,el Poblenou,4413.2,68,360,2019
10,Nou. Euros/m2 construït,Sant Martí,1,Diagonal Mar i el Front Marítim del Poblenou,N/A,69,361,2019
10,Nou. Euros/m2 construït,Sant Martí,1,el Besòs i el Maresme,4260.3,70,362,2019
10,Nou. Euros/m2 construït,Sant Martí,1,Provençals del Poblenou,N/A,71,363,2019
10,Nou. Euros/m2 construït,Sant Martí,1,Sant Martí de Provençals,4833.3,72,364,2019
10,Nou. Euros/m2 construït,Sant Martí,1,la Verneda i la Pau,2683.3,73,365,2019
1,Usat. Euros/m2 construït,Ciutat Vella,1,el Raval,3625.8,1,366,2019
1,Usat. Euros/m2 construït,Ciutat Vella,1,el Barri Gòtic,4457.5,2,367,2019
1,Usat. Euros/m2 construït,Ciutat Vella,1,la Barceloneta,5154.2,3,368,2019
1,Usat. Euros/m2 construït,Ciutat Vella,1,"Sant Pere, Santa Caterina i la Ribera",4653.2,4,369,2019
2,Usat. Euros/m2 construït,Eixample,1,el Fort Pienc,4437.6,5,370,2019
2,Usat. Euros/m2 construït,Eixample,1,la Sagrada Família,4379.3,6,371,2019
2,Usat. Euros/m2 construït,Eixample,1,la Dreta de l'Eixample,4730.1,7,372,2019
2,Usat. Euros/m2 construït,Eixample,1,l'Antiga Esquerra de l'Eixample,4293.6,8,373,2019
2,Usat. Euros/m2 construït,Eixample,1,la Nova Esquerra de l'Eixample,4694.0,9,374,2019
2,Usat. Euros/m2 construït,Eixample,1,Sant Antoni,4459.3,10,375,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,el Poble Sec,4563.2,11,376,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,la Marina del Prat Vermell,N/A,12,377,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,la Marina de Port,2894.3,13,378,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,la Font de la Guatlla,3906.2,14,379,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,Hostafrancs,3209.6,15,380,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,la Bordeta,2898.4,16,381,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,Sants - Badal,3077.4,17,382,2019
3,Usat. Euros/m2 construït,Sants-Montjuïc,1,Sants,3681.2,18,383,2019
4,Usat. Euros/m2 construït,Les Corts,1,les Corts,4752.3,19,384,2019
4,Usat. Euros/m2 construït,Les Corts,1,la Maternitat i Sant Ramon,4551.1,20,385,2019
4,Usat. Euros/m2 construït,Les Corts,1,Pedralbes,6064.2,21,386,2019
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,1,"Vallvidrera, el Tibidabo i les Planes",4614.6,22,387,2019
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,1,Sarrià,6404.8,23,388,2019
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,1,les Tres Torres,6191.4,24,389,2019
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,1,Sant Gervasi - la Bonanova,5666.7,25,390,2019
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,1,Sant Gervasi - Galvany,4986.4,26,391,2019
5,Usat. Euros/m2 construït,Sarrià-Sant Gervasi,1,el Putxet i el Farró,4503.1,27,392,2019
6,Usat. Euros/m2 construït,Gràcia,1,Vallcarca i els Penitents,3402.8,28,393,2019
6,Usat. Euros/m2 construït,Gràcia,1,el Coll,2958.2,29,394,2019
6,Usat. Euros/m2 construït,Gràcia,1,la Salut,4314.3,30,395,2019
6,Usat. Euros/m2 construït,Gràcia,1,la Vila de Gràcia,5270.0,31,396,2019
6,Usat. Euros/m2 construït,Gràcia,1,el Camp d'en Grassot i Gràcia Nova,4254.0,32,397,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,1,el Baix Guinardó,3915.2,33,398,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,1,Can Baró,3575.2,34,399,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,1,el Guinardó,3307.8,35,400,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,1,la Font d'en Fargues,2410.5,36,401,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,1,el Carmel,2764.6,37,402,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,1,la Teixonera,2337.9,38,403,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,1,Sant Genís dels Agudells,2392.7,39,404,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,1,Montbau,2399.3,40,405,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,1,la Vall d'Hebron,4268.2,41,406,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,1,la Clota,N/A,42,407,2019
7,Usat. Euros/m2 construït,Horta-Guinardó,1,Horta,3309.4,43,408,2019
8,Usat. Euros/m2 construït,Nou Barris,1,Vilapicina i la Torre Llobeta,3592.9,44,409,2019
8,Usat. Euros/m2 construït,Nou Barris,1,Porta,2762.8,45,410,2019
8,Usat. Euros/m2 construït,Nou Barris,1,el Turó de la Peira,2322.2,46,411,2019
8,Usat. Euros/m2 construït,Nou Barris,1,Can Peguera,N/A,47,412,2019
8,Usat. Euros/m2 construït,Nou Barris,1,la Guineueta,2779.0,48,413,2019
8,Usat. Euros/m2 construït,Nou Barris,1,Canyelles,2112.7,49,414,2019
8,Usat. Euros/m2 construït,Nou Barris,1,les Roquetes,2811.6,50,415,2019
8,Usat. Euros/m2 construït,Nou Barris,1,Verdun,2298.0,51,416,2019
8,Usat. Euros/m2 construït,Nou Barris,1,la Prosperitat,2155.3,52,417,2019
8,Usat. Euros/m2 construït,Nou Barris,1,la Trinitat Nova,1568.6,53,418,2019
8,Usat. Euros/m2 construït,Nou Barris,1,Torre Baró,N/A,54,419,2019
8,Usat. Euros/m2 construït,Nou Barris,1,Ciutat Meridiana,1533.1,55,420,2019
8,Usat. Euros/m2 construït,Nou Barris,1,Vallbona,N/A,56,421,2019
9,Usat. Euros/m2 construït,Sant Andreu,1,la Trinitat Vella,2440.8,57,422,2019
9,Usat. Euros/m2 construït,Sant Andreu,1,Baró de Viver,N/A,58,423,2019
9,Usat. Euros/m2 construït,Sant Andreu,1,el Bon Pastor,2213.8,59,424,2019
9,Usat. Euros/m2 construït,Sant Andreu,1,Sant Andreu,2940.4,60,425,2019
9,Usat. Euros/m2 construït,Sant Andreu,1,la Sagrera,3561.6,61,426,2019
9,Usat. Euros/m2 construït,Sant Andreu,1,el Congrés i els Indians,3394.9,62,427,2019
9,Usat. Euros/m2 construït,Sant Andreu,1,Navas,4505.9,63,428,2019
10,Usat. Euros/m2 construït,Sant Martí,1,el Camp de l'Arpa del Clot,3884.9,64,429,2019
10,Usat. Euros/m2 construït,Sant Martí,1,el Clot,4132.6,65,430,2019
10,Usat. Euros/m2 construït,Sant Martí,1,el Parc i la Llacuna del Poblenou,4062.2,66,431,2019
10,Usat. Euros/m2 construït,Sant Martí,1,la Vila Olímpica del Poblenou,5485.5,67,432,2019
10,Usat. Euros/m2 construït,Sant Martí,1,el Poblenou,4361.8,68,433,2019
10,Usat. Euros/m2 construït,Sant Martí,1,Diagonal Mar i el Front Marítim del Poblenou,4519.9,69,434,2019
10,Usat. Euros/m2 construït,Sant Martí,1,el Besòs i el Maresme,3420.3,70,435,2019
10,Usat. Euros/m2 construït,Sant Martí,1,Provençals del Poblenou,4969.2,71,436,2019
10,Usat. Euros/m2 construït,Sant Martí,1,Sant Martí de Provençals,3597.0,72,437,2019
10,Usat. Euros/m2 construït,Sant Martí,1,la Verneda i la Pau,2471.0,73,438,2019
1,Total. Milers d'euros,Ciutat Vella,2,el Raval,208.9,1,439,2019
1,Total. Milers d'euros,Ciutat Vella,2,el Barri Gòtic,434.5,2,440,2019
1,Total. Milers d'euros,Ciutat Vella,2,la Barceloneta,218.8,3,441,2019
1,Total. Milers d'euros,Ciutat Vella,2,"Sant Pere, Santa Caterina i la Ribera",266.3,4,442,2019
2,Total. Milers d'euros,Eixample,2,el Fort Pienc,845.8,5,443,2019
2,Total. Milers d'euros,Eixample,2,la Sagrada Família,255.9,6,444,2019
2,Total. Milers d'euros,Eixample,2,la Dreta de l'Eixample,584.6,7,445,2019
2,Total. Milers d'euros,Eixample,2,l'Antiga Esquerra de l'Eixample,492.9,8,446,2019
2,Total. Milers d'euros,Eixample,2,la Nova Esquerra de l'Eixample,293.2,9,447,2019
2,Total. Milers d'euros,Eixample,2,Sant Antoni,310.9,10,448,2019
3,Total. Milers d'euros,Sants-Montjuïc,2,el Poble Sec,269.6,11,449,2019
3,Total. Milers d'euros,Sants-Montjuïc,2,la Marina del Prat Vermell,N/A,12,450,2019
3,Total. Milers d'euros,Sants-Montjuïc,2,la Marina de Port,182.7,13,451,2019
3,Total. Milers d'euros,Sants-Montjuïc,2,la Font de la Guatlla,385.5,14,452,2019
3,Total. Milers d'euros,Sants-Montjuïc,2,Hostafrancs,422.0,15,453,2019
3,Total. Milers d'euros,Sants-Montjuïc,2,la Bordeta,200.7,16,454,2019
3,Total. Milers d'euros,Sants-Montjuïc,2,Sants - Badal,245.0,17,455,2019
3,Total. Milers d'euros,Sants-Montjuïc,2,Sants,273.0,18,456,2019
4,Total. Milers d'euros,Les Corts,2,les Corts,433.8,19,457,2019
4,Total. Milers d'euros,Les Corts,2,la Maternitat i Sant Ramon,357.0,20,458,2019
4,Total. Milers d'euros,Les Corts,2,Pedralbes,1018.4,21,459,2019
5,Total. Milers d'euros,Sarrià-Sant Gervasi,2,"Vallvidrera, el Tibidabo i les Planes",543.0,22,460,2019
5,Total. Milers d'euros,Sarrià-Sant Gervasi,2,Sarrià,859.2,23,461,2019
5,Total. Milers d'euros,Sarrià-Sant Gervasi,2,les Tres Torres,743.2,24,462,2019
5,Total. Milers d'euros,Sarrià-Sant Gervasi,2,Sant Gervasi - la Bonanova,645.8,25,463,2019
5,Total. Milers d'euros,Sarrià-Sant Gervasi,2,Sant Gervasi - Galvany,716.1,26,464,2019
5,Total. Milers d'euros,Sarrià-Sant Gervasi,2,el Putxet i el Farró,473.6,27,465,2019
6,Total. Milers d'euros,Gràcia,2,Vallcarca i els Penitents,313.9,28,466,2019
6,Total. Milers d'euros,Gràcia,2,el Coll,153.8,29,467,2019
6,Total. Milers d'euros,Gràcia,2,la Salut,366.3,30,468,2019
6,Total. Milers d'euros,Gràcia,2,la Vila de Gràcia,380.0,31,469,2019
6,Total. Milers d'euros,Gràcia,2,el Camp d'en Grassot i Gràcia Nova,384.1,32,470,2019
7,Total. Milers d'euros,Horta-Guinardó,2,el Baix Guinardó,274.2,33,471,2019
7,Total. Milers d'euros,Horta-Guinardó,2,Can Baró,208.7,34,472,2019
7,Total. Milers d'euros,Horta-Guinardó,2,el Guinardó,243.0,35,473,2019
7,Total. Milers d'euros,Horta-Guinardó,2,la Font d'en Fargues,286.3,36,474,2019
7,Total. Milers d'euros,Horta-Guinardó,2,el Carmel,173.6,37,475,2019
7,Total. Milers d'euros,Horta-Guinardó,2,la Teixonera,147.5,38,476,2019
7,Total. Milers d'euros,Horta-Guinardó,2,Sant Genís dels Agudells,172.7,39,477,2019
7,Total. Milers d'euros,Horta-Guinardó,2,Montbau,159.9,40,478,2019
7,Total. Milers d'euros,Horta-Guinardó,2,la Vall d'Hebron,242.5,41,479,2019
7,Total. Milers d'euros,Horta-Guinardó,2,la Clota,N/A,42,480,2019
7,Total. Milers d'euros,Horta-Guinardó,2,Horta,206.1,43,481,2019
8,Total. Milers d'euros,Nou Barris,2,Vilapicina i la Torre Llobeta,182.5,44,482,2019
8,Total. Milers d'euros,Nou Barris,2,Porta,169.0,45,483,2019
8,Total. Milers d'euros,Nou Barris,2,el Turó de la Peira,137.3,46,484,2019
8,Total. Milers d'euros,Nou Barris,2,Can Peguera,N/A,47,485,2019
8,Total. Milers d'euros,Nou Barris,2,la Guineueta,198.6,48,486,2019
8,Total. Milers d'euros,Nou Barris,2,Canyelles,190.7,49,487,2019
8,Total. Milers d'euros,Nou Barris,2,les Roquetes,120.9,50,488,2019
8,Total. Milers d'euros,Nou Barris,2,Verdun,127.3,51,489,2019
8,Total. Milers d'euros,Nou Barris,2,la Prosperitat,124.1,52,490,2019
8,Total. Milers d'euros,Nou Barris,2,la Trinitat Nova,90.8,53,491,2019
8,Total. Milers d'euros,Nou Barris,2,Torre Baró,N/A,54,492,2019
8,Total. Milers d'euros,Nou Barris,2,Ciutat Meridiana,90.7,55,493,2019
8,Total. Milers d'euros,Nou Barris,2,Vallbona,99.9,56,494,2019
9,Total. Milers d'euros,Sant Andreu,2,la Trinitat Vella,237.2,57,495,2019
9,Total. Milers d'euros,Sant Andreu,2,Baró de Viver,N/A,58,496,2019
9,Total. Milers d'euros,Sant Andreu,2,el Bon Pastor,145.6,59,497,2019
9,Total. Milers d'euros,Sant Andreu,2,Sant Andreu,244.6,60,498,2019
9,Total. Milers d'euros,Sant Andreu,2,la Sagrera,293.5,61,499,2019
9,Total. Milers d'euros,Sant Andreu,2,el Congrés i els Indians,217.3,62,500,2019
9,Total. Milers d'euros,Sant Andreu,2,Navas,371.9,63,501,2019
10,Total. Milers d'euros,Sant Martí,2,el Camp de l'Arpa del Clot,323.7,64,502,2019
10,Total. Milers d'euros,Sant Martí,2,el Clot,379.4,65,503,2019
10,Total. Milers d'euros,Sant Martí,2,el Parc i la Llacuna del Poblenou,280.8,66,504,2019
10,Total. Milers d'euros,Sant Martí,2,la Vila Olímpica del Poblenou,553.3,67,505,2019
10,Total. Milers d'euros,Sant Martí,2,el Poblenou,306.8,68,506,2019
10,Total. Milers d'euros,Sant Martí,2,Diagonal Mar i el Front Marítim del Poblenou,806.8,69,507,2019
10,Total. Milers d'euros,Sant Martí,2,el Besòs i el Maresme,375.8,70,508,2019
10,Total. Milers d'euros,Sant Martí,2,Provençals del Poblenou,324.7,71,509,2019
10,Total. Milers d'euros,Sant Martí,2,Sant Martí de Provençals,261.5,72,510,2019
10,Total. Milers d'euros,Sant Martí,2,la Verneda i la Pau,168.3,73,511,2019
1,Nou. Milers d'euros,Ciutat Vella,2,el Raval,338.2,1,512,2019
1,Nou. Milers d'euros,Ciutat Vella,2,el Barri Gòtic,617.1,2,513,2019
1,Nou. Milers d'euros,Ciutat Vella,2,la Barceloneta,N/A,3,514,2019
1,Nou. Milers d'euros,Ciutat Vella,2,"Sant Pere, Santa Caterina i la Ribera",401.3,4,515,2019
2,Nou. Milers d'euros,Eixample,2,el Fort Pienc,2039.7,5,516,2019
2,Nou. Milers d'euros,Eixample,2,la Sagrada Família,N/A,6,517,2019
2,Nou. Milers d'euros,Eixample,2,la Dreta de l'Eixample,805.8,7,518,2019
2,Nou. Milers d'euros,Eixample,2,l'Antiga Esquerra de l'Eixample,N/A,8,519,2019
2,Nou. Milers d'euros,Eixample,2,la Nova Esquerra de l'Eixample,247.5,9,520,2019
2,Nou. Milers d'euros,Eixample,2,Sant Antoni,N/A,10,521,2019
3,Nou. Milers d'euros,Sants-Montjuïc,2,el Poble Sec,176.7,11,522,2019
3,Nou. Milers d'euros,Sants-Montjuïc,2,la Marina del Prat Vermell,N/A,12,523,2019
3,Nou. Milers d'euros,Sants-Montjuïc,2,la Marina de Port,N/A,13,524,2019
3,Nou. Milers d'euros,Sants-Montjuïc,2,la Font de la Guatlla,N/A,14,525,2019
3,Nou. Milers d'euros,Sants-Montjuïc,2,Hostafrancs,N/A,15,526,2019
3,Nou. Milers d'euros,Sants-Montjuïc,2,la Bordeta,N/A,16,527,2019
3,Nou. Milers d'euros,Sants-Montjuïc,2,Sants - Badal,N/A,17,528,2019
3,Nou. Milers d'euros,Sants-Montjuïc,2,Sants,N/A,18,529,2019
4,Nou. Milers d'euros,Les Corts,2,les Corts,575.8,19,530,2019
4,Nou. Milers d'euros,Les Corts,2,la Maternitat i Sant Ramon,N/A,20,531,2019
4,Nou. Milers d'euros,Les Corts,2,Pedralbes,N/A,21,532,2019
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,2,"Vallvidrera, el Tibidabo i les Planes",N/A,22,533,2019
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,2,Sarrià,N/A,23,534,2019
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,2,les Tres Torres,N/A,24,535,2019
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,2,Sant Gervasi - la Bonanova,719.6,25,536,2019
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,2,Sant Gervasi - Galvany,531.3,26,537,2019
5,Nou. Milers d'euros,Sarrià-Sant Gervasi,2,el Putxet i el Farró,307.5,27,538,2019
6,Nou. Milers d'euros,Gràcia,2,Vallcarca i els Penitents,290.0,28,539,2019
6,Nou. Milers d'euros,Gràcia,2,el Coll,N/A,29,540,2019
6,Nou. Milers d'euros,Gràcia,2,la Salut,N/A,30,541,2019
6,Nou. Milers d'euros,Gràcia,2,la Vila de Gràcia,285.3,31,542,2019
6,Nou. Milers d'euros,Gràcia,2,el Camp d'en Grassot i Gràcia Nova,N/A,32,543,2019
7,Nou. Milers d'euros,Horta-Guinardó,2,el Baix Guinardó,N/A,33,544,2019
7,Nou. Milers d'euros,Horta-Guinardó,2,Can Baró,N/A,34,545,2019
7,Nou. Milers d'euros,Horta-Guinardó,2,el Guinardó,320.0,35,546,2019
7,Nou. Milers d'euros,Horta-Guinardó,2,la Font d'en Fargues,N/A,36,547,2019
7,Nou. Milers d'euros,Horta-Guinardó,2,el Carmel,234.6,37,548,2019
7,Nou. Milers d'euros,Horta-Guinardó,2,la Teixonera,172.8,38,549,2019
7,Nou. Milers d'euros,Horta-Guinardó,2,Sant Genís dels Agudells,195.4,39,550,2019
7,Nou. Milers d'euros,Horta-Guinardó,2,Montbau,165.0,40,551,2019
7,Nou. Milers d'euros,Horta-Guinardó,2,la Vall d'Hebron,191.7,41,552,2019
7,Nou. Milers d'euros,Horta-Guinardó,2,la Clota,N/A,42,553,2019
7,Nou. Milers d'euros,Horta-Guinardó,2,Horta,200.7,43,554,2019
8,Nou. Milers d'euros,Nou Barris,2,Vilapicina i la Torre Llobeta,N/A,44,555,2019
8,Nou. Milers d'euros,Nou Barris,2,Porta,N/A,45,556,2019
8,Nou. Milers d'euros,Nou Barris,2,el Turó de la Peira,N/A,46,557,2019
8,Nou. Milers d'euros,Nou Barris,2,Can Peguera,N/A,47,558,2019
8,Nou. Milers d'euros,Nou Barris,2,la Guineueta,N/A,48,559,2019
8,Nou. Milers d'euros,Nou Barris,2,Canyelles,N/A,49,560,2019
8,Nou. Milers d'euros,Nou Barris,2,les Roquetes,N/A,50,561,2019
8,Nou. Milers d'euros,Nou Barris,2,Verdun,N/A,51,562,2019
8,Nou. Milers d'euros,Nou Barris,2,la Prosperitat,N/A,52,563,2019
8,Nou. Milers d'euros,Nou Barris,2,la Trinitat Nova,N/A,53,564,2019
8,Nou. Milers d'euros,Nou Barris,2,Torre Baró,N/A,54,565,2019
8,Nou. Milers d'euros,Nou Barris,2,Ciutat Meridiana,N/A,55,566,2019
8,Nou. Milers d'euros,Nou Barris,2,Vallbona,N/A,56,567,2019
9,Nou. Milers d'euros,Sant Andreu,2,la Trinitat Vella,N/A,57,568,2019
9,Nou. Milers d'euros,Sant Andreu,2,Baró de Viver,N/A,58,569,2019
9,Nou. Milers d'euros,Sant Andreu,2,el Bon Pastor,N/A,59,570,2019
9,Nou. Milers d'euros,Sant Andreu,2,Sant Andreu,325.3,60,571,2019
9,Nou. Milers d'euros,Sant Andreu,2,la Sagrera,N/A,61,572,2019
9,Nou. Milers d'euros,Sant Andreu,2,el Congrés i els Indians,N/A,62,573,2019
9,Nou. Milers d'euros,Sant Andreu,2,Navas,N/A,63,574,2019
10,Nou. Milers d'euros,Sant Martí,2,el Camp de l'Arpa del Clot,411.5,64,575,2019
10,Nou. Milers d'euros,Sant Martí,2,el Clot,301.8,65,576,2019
10,Nou. Milers d'euros,Sant Martí,2,el Parc i la Llacuna del Poblenou,N/A,66,577,2019
10,Nou. Milers d'euros,Sant Martí,2,la Vila Olímpica del Poblenou,N/A,67,578,2019
10,Nou. Milers d'euros,Sant Martí,2,el Poblenou,N/A,68,579,2019
10,Nou. Milers d'euros,Sant Martí,2,Diagonal Mar i el Front Marítim del Poblenou,N/A,69,580,2019
10,Nou. Milers d'euros,Sant Martí,2,el Besòs i el Maresme,480.1,70,581,2019
10,Nou. Milers d'euros,Sant Martí,2,Provençals del Poblenou,N/A,71,582,2019
10,Nou. Milers d'euros,Sant Martí,2,Sant Martí de Provençals,N/A,72,583,2019
10,Nou. Milers d'euros,Sant Martí,2,la Verneda i la Pau,N/A,73,584,2019
1,Usat. Milers d'euros,Ciutat Vella,2,el Raval,202.8,1,585,2019
1,Usat. Milers d'euros,Ciutat Vella,2,el Barri Gòtic,394.3,2,586,2019
1,Usat. Milers d'euros,Ciutat Vella,2,la Barceloneta,221.8,3,587,2019
1,Usat. Milers d'euros,Ciutat Vella,2,"Sant Pere, Santa Caterina i la Ribera",248.7,4,588,2019
2,Usat. Milers d'euros,Eixample,2,el Fort Pienc,520.2,5,589,2019
2,Usat. Milers d'euros,Eixample,2,la Sagrada Família,255.9,6,590,2019
2,Usat. Milers d'euros,Eixample,2,la Dreta de l'Eixample,568.6,7,591,2019
2,Usat. Milers d'euros,Eixample,2,l'Antiga Esquerra de l'Eixample,492.6,8,592,2019
2,Usat. Milers d'euros,Eixample,2,la Nova Esquerra de l'Eixample,299.2,9,593,2019
2,Usat. Milers d'euros,Eixample,2,Sant Antoni,310.9,10,594,2019
3,Usat. Milers d'euros,Sants-Montjuïc,2,el Poble Sec,285.1,11,595,2019
3,Usat. Milers d'euros,Sants-Montjuïc,2,la Marina del Prat Vermell,N/A,12,596,2019
3,Usat. Milers d'euros,Sants-Montjuïc,2,la Marina de Port,182.7,13,597,2019
3,Usat. Milers d'euros,Sants-Montjuïc,2,la Font de la Guatlla,385.5,14,598,2019
3,Usat. Milers d'euros,Sants-Montjuïc,2,Hostafrancs,366.8,15,599,2019
3,Usat. Milers d'euros,Sants-Montjuïc,2,la Bordeta,200.7,16,600,2019
3,Usat. Milers d'euros,Sants-Montjuïc,2,Sants - Badal,245.0,17,601,2019
3,Usat. Milers d'euros,Sants-Montjuïc,2,Sants,273.0,18,602,2019
4,Usat. Milers d'euros,Les Corts,2,les Corts,416.1,19,603,2019
